,alpha,gen_error
0,0.001,0.9971081536003079
1,0.001375984251968504,0.9963944543733563
2,0.001751968503937008,0.995615838029806
3,0.0021279527559055116,0.9947886718563206
4,0.002503937007874016,0.9939197318476686
5,0.0028799212598425196,0.9930119665851449
6,0.0032559055118110236,0.9920664992369148
7,0.0036318897637795276,0.9910834628339377
8,0.004007874015748031,0.9900623955561918
9,0.004383858267716536,0.9889954684594211
10,0.00475984251968504,0.9878960943494168
11,0.005135826771653544,0.9867552964526551
12,0.005511811023622047,0.9855715947376089
13,0.005887795275590552,0.9843433692008271
14,0.006263779527559055,0.9830688812076824
15,0.00663976377952756,0.9817462895181559
16,0.007015748031496063,0.98037366324907
17,0.007391732283464567,0.978948993166484
18,0.007767716535433071,0.9774702021874305
19,0.008143700787401575,0.9759351556468188
20,0.00851968503937008,0.9743416716698381
21,0.008895669291338584,0.9726875318355539
22,0.009271653543307088,0.9709704922037837
23,0.009647637795275592,0.9691882946895867
24,0.010023622047244093,0.9673386786978497
25,0.010399606299212598,0.9654193928804125
26,0.010775590551181102,0.9634282068371482
27,0.011151574803149607,0.961362922560403
28,0.011527559055118111,0.9592213854124565
29,0.011903543307086616,0.9570014944289978
30,0.01227952755905512,0.9547012117588184
31,0.012655511811023621,0.9523185710750209
32,0.013031496062992125,0.949851684826335
33,0.01340748031496063,0.9472987502352472
34,0.013783464566929134,0.9446580539871685
35,0.014159448818897639,0.9419279755955584
36,0.014535433070866143,0.9391069894620729
37,0.014911417322834648,0.9361936656876155
38,0.015287401574803149,0.9331866697191891
39,0.015663385826771653,0.9300847609429982
40,0.016039370078740157,0.9268867903472782
41,0.016415354330708662,0.9235916973743201
42,0.016791338582677166,0.9201985060536194
43,0.01716732283464567,0.916706320463813
44,0.017543307086614175,0.9131143195249515
45,0.01791929133858268,0.9094217511100835
46,0.018295275590551184,0.9056272818093808
47,0.018671259842519685,0.901730165876582
48,0.01904724409448819,0.8977340146197396
49,0.019423228346456694,0.8936328004633769
50,0.0197992125984252,0.8894280606188236
51,0.020175196850393703,0.8851193246955442
52,0.020551181102362207,0.8807061565134723
53,0.02092716535433071,0.876188153493775
54,0.021303149606299213,0.8715651698631274
55,0.021679133858267717,0.866836352881335
56,0.02205511811023622,0.862001490607119
57,0.022431102362204726,0.8570601760305604
58,0.02280708661417323,0.8520119899470684
59,0.023183070866141735,0.8468564943580974
60,0.02355905511811024,0.8415932258878502
61,0.02393503937007874,0.8362216896317446
62,0.024311023622047245,0.8307413536930682
63,0.02468700787401575,0.8251516439347388
64,0.025062992125984253,0.8194519375081578
65,0.025438976377952758,0.8136415535560769
66,0.025814960629921262,0.8077197412229662
67,0.026190944881889767,0.801685646438614
68,0.026566929133858268,0.7955384033517157
69,0.026942913385826772,0.7892769885643398
70,0.027318897637795277,0.7829003063694728
71,0.02769488188976378,0.7764072080827745
72,0.028070866141732286,0.7697963907077652
73,0.02844685039370079,0.7630662966292214
74,0.028822834645669294,0.7562153812958843
75,0.029198818897637795,0.7492418902423672
76,0.0295748031496063,0.7421438957805115
77,0.029950787401574804,0.7349192799622388
78,0.03032677165354331,0.727565715605746
79,0.030702755905511813,0.7200806450628084
80,0.031078740157480318,0.7124612564891424
81,0.03145472440944882,0.7047044570527214
82,0.03183070866141732,0.6968068419110951
83,0.03220669291338583,0.6887646606799008
84,0.03258267716535433,0.6805737796374152
85,0.032958661417322836,0.672229627389732
86,0.03333464566929134,0.663727154562061
87,0.033710629921259845,0.6550606181629054
88,0.03408661417322835,0.6462241099768142
89,0.034462598425196854,0.6372105852389971
90,0.03483858267716536,0.6280125717828149
91,0.03521456692913386,0.6186208043792505
92,0.03559055118110237,0.6090266362744323
93,0.035966535433070865,0.5992184573695968
94,0.03634251968503937,0.589184319129804
95,0.036718503937007874,0.5789102034503321
96,0.03709448818897638,0.5683807752185202
97,0.03747047244094488,0.557577905112171
98,0.03784645669291339,0.5464810162489608
99,0.03822244094488189,0.5350663847850398
100,0.038598425196850396,0.5233065781095134
101,0.0389744094488189,0.5111697211429439
102,0.039350393700787405,0.49861861970153365
103,0.03972637795275591,0.48560879312963334
104,0.040102362204724414,0.47209292305126643
105,0.04047834645669292,0.4580098833152249
106,0.04085433070866142,0.443296208677775
107,0.04123031496062992,0.42788922293807635
108,0.041606299212598424,0.4117534598634507
109,0.04198228346456693,0.39494745109577034
110,0.04235826771653543,0.3775259003115847
111,0.04273425196850394,0.35951520310853113
112,0.04311023622047244,0.3409328353590663
113,0.043486220472440947,0.32179172657899807
114,0.04386220472440945,0.3021019211351095
115,0.044238188976377955,0.28187141114676456
116,0.04461417322834646,0.26110663419380503
117,0.044990157480314964,0.23981274460155727
118,0.04536614173228347,0.21799373245624026
119,0.04574212598425197,0.19565239853285976
120,0.04611811023622048,0.172790139016055
121,0.046494094488188975,0.14940639869601297
122,0.04687007874015748,0.12549741730533423
123,0.047246062992125984,0.10105318430099618
124,0.04762204724409449,0.0760488096952773
125,0.04799803149606299,0.05041276035335638
126,0.0483740157480315,0.023816319972706522
127,0.04875,0.0033446489000921575
